country_code,gdp_data_level,gdp_domain,year,gdp
DNK,national,national,2030,66292.4237160083
DOM,national,national,1960,1386.30728237197
DOM,national,national,1961,1312.12596167756
DOM,national,national,1962,1488.71578360816
DOM,national,national,1963,1537.64939683787
DOM,national,national,1964,1592.72317235614
DOM,national,national,1965,1353.51883696956
DOM,national,national,1966,1491.54373932179
DOM,national,national,1967,1496.49968110575
DOM,national,national,1968,1457.40109471041
DOM,national,national,1969,1570.84778004305
DOM,national,national,1970,1805.55124878515
DOM,national,national,1971,1946.55707671366
DOM,national,national,1972,2089.91938277882
DOM,national,national,1973,2295.12199916907
DOM,national,national,1974,2367.538565312
DOM,national,national,1975,2425.06555096291
DOM,national,national,1976,2521.46388197307
DOM,national,national,1977,2579.82866940229
DOM,national,national,1978,2569.10969114523
DOM,national,national,1979,2619.31744636252
DOM,national,national,1980,2759.2576711646
DOM,national,national,1981,2808.99344402781
DOM,national,national,1982,2790.76919642564
DOM,national,national,1983,2853.36126477213
DOM,national,national,1984,2823.97333820887
DOM,national,national,1985,2703.26986389826
DOM,national,national,1986,2738.51467745198
DOM,national,national,1987,2952.09845777041
DOM,national,national,1988,2952.74451788973
DOM,national,national,1989,3018.1593636772
DOM,national,national,1990,2794.13532520508
DOM,national,national,1991,2763.06618803822
DOM,national,national,1992,3012.19400765024
DOM,national,national,1993,3171.38808963786
DOM,national,national,1994,3192.01963139506
DOM,national,national,1995,3310.88002146896
DOM,national,national,1996,3445.55862127293
DOM,national,national,1997,3686.90570539629
DOM,national,national,1998,3869.93979841817
DOM,national,national,1999,4033.87604517725
DOM,national,national,2000,4154.06265527713
DOM,national,national,2001,4189.80766076945
DOM,national,national,2002,4312.88294593947
DOM,national,national,2003,4194.01788130909
DOM,national,national,2004,4243.09468795653
DOM,national,national,2005,4582.67384283375
DOM,national,national,2006,4940.89563402297
DOM,national,national,2007,5243.05707628193
DOM,national,national,2008,5344.93067784953
DOM,national,national,2009,5327.53279165634
DOM,national,national,2010,5698.41429685183
DOM,national,national,2011,5802.84238987035
DOM,national,national,2012,5886.66561521702
DOM,national,national,2013,6098.90503670225
DOM,national,national,2014,6451.88289713534
DOM,national,national,2015,6819.93225155181
DOM,national,national,2016,7193.70124923098
DOM,national,national,2017,7447.94340728752
DOM,national,national,2018,7882.85726898612
DOM,national,national,2019,8195.9832061503
DOM,national,national,2020,7565.84276444044
DOM,national,national,2021,8406.36934183752
DOM,national,national,2022,8730.59334982646
DOM,national,national,2023,8857.40278693789
DOM,national,national,2024,9236.7650677808
DOM,national,national,2025,9479.85878656703
DOM,national,national,2026,9742.60175638738
DOM,national,national,2027,10034.2195432154
DOM,national,national,2028,10448.2767460697
DOM,national,national,2029,10879.3520615073
DOM,national,national,2030,11328.1713537037
DZA,national,national,1960,2388.42007867121
DZA,national,national,1961,2027.27351526457
DZA,national,national,1962,1604.48773834966
DZA,national,national,1963,2122.4310919023
DZA,national,national,1964,2209.9069785789
DZA,national,national,1965,2311.73974611983
DZA,national,national,1966,2161.49133930658
DZA,national,national,1967,2313.25858764419
DZA,national,national,1968,2505.31409679971
DZA,national,national,1969,2655.44328834561
DZA,national,national,1970,2826.24146249501
DZA,national,national,1971,2449.95226860396
DZA,national,national,1972,3050.82216642524
DZA,national,national,1973,3093.380555081
DZA,national,national,1974,3245.60799489528
DZA,national,national,1975,3290.82760115529
DZA,national,national,1976,3408.01820820889
DZA,national,national,1977,3459.3039962159
DZA,national,national,1978,3672.11777957158
DZA,national,national,1979,3830.80959220232
DZA,national,national,1980,3742.71024719682
DZA,national,national,1981,3731.93905390427
DZA,national,national,1982,3840.5753859786
DZA,national,national,1983,3912.93659125035
DZA,national,national,1984,3993.39540514055
DZA,national,national,1985,4002.55619416338
DZA,national,national,1986,3888.36475873906
DZA,national,national,1987,3746.16566714647
DZA,national,national,1988,3606.26838802575
DZA,national,national,1989,3666.85307880529
DZA,national,national,1990,3605.68701213527
DZA,national,national,1991,3478.5097627463
DZA,national,national,1992,3455.9293629926
DZA,national,national,1993,3302.91950571082
DZA,national,national,1994,3201.56914405705
DZA,national,national,1995,3255.187268716
DZA,national,national,1996,3322.9553813945
DZA,national,national,1997,3297.46603365919
DZA,national,national,1998,3410.88254399624
DZA,national,national,1999,3471.49196276655
DZA,national,national,2000,3553.32420521282
DZA,national,national,2001,3610.00605632903
DZA,national,national,2002,3754.66081539402
DZA,national,national,2003,3945.89816092714
DZA,national,national,2004,4066.28204806069
DZA,national,national,2005,4223.60252134721
DZA,national,national,2006,4279.61547125531
DZA,national,national,2007,4339.25055772185
DZA,national,national,2008,4367.56538019901
DZA,national,national,2009,4336.10054056598
DZA,national,national,2010,4456.61027416201
DZA,national,national,2011,4501.35430135827
DZA,national,national,2012,4518.4397895726
DZA,national,national,2013,4543.23444004859
DZA,national,national,2014,4634.10149183949
DZA,national,national,2015,4685.05902729002
DZA,national,national,2016,4768.73140080218
DZA,national,national,2017,4742.90075536604
DZA,national,national,2018,4717.00358853556
DZA,national,national,2019,4672.66408682198
DZA,national,national,2020,4363.68533766912
DZA,national,national,2021,4456.74687641147
DZA,national,national,2022,4544.46688059647
DZA,national,national,2023,4660.40545686886
DZA,national,national,2024,4772.01370000044
DZA,national,national,2025,4858.31714730148
DZA,national,national,2026,4944.78122000333
DZA,national,national,2027,5024.27628702881
DZA,national,national,2028,5103.42667570138
DZA,national,national,2029,5164.16113781629
DZA,national,national,2030,5174.32759307597
ECU,national,national,1960,2391.68004251383
ECU,national,national,1961,2444.25902868187
ECU,national,national,1962,2492.22622730745
ECU,national,national,1963,2472.24896775318
ECU,national,national,1964,2578.95935355031
ECU,national,national,1965,2586.06761738802
ECU,national,national,1966,2501.91557877735
ECU,national,national,1967,2540.66169170091
ECU,national,national,1968,2513.00216143129
ECU,national,national,1969,2553.05924747148
ECU,national,national,1970,2648.64798630584
ECU,national,national,1971,2733.31598864156
ECU,national,national,1972,2787.37877576185
ECU,national,national,1973,3085.04290357147
ECU,national,national,1974,3333.36860850118
ECU,national,national,1975,3595.34513644445
ECU,national,national,1976,3754.40921384736
ECU,national,national,1977,3710.30597994154
ECU,national,national,1978,3815.91235332704
ECU,national,national,1979,3852.47842136509
ECU,national,national,1980,3889.17817173943
ECU,national,national,1981,3999.2219866679
ECU,national,national,1982,3918.96098102769
ECU,national,national,1983,3804.53281852482
ECU,national,national,1984,3803.57698971645
ECU,national,national,1985,3852.89105504248
ECU,national,national,1986,3888.31507228661
ECU,national,national,1987,3785.72228032271
ECU,national,national,1988,3916.01015186151
ECU,national,national,1989,3866.16747717704
ECU,national,national,1990,3919.71758067093
ECU,national,national,1991,4000.56819787678
ECU,national,national,1992,4000.03146191686
ECU,national,national,1993,3996.99377481811
ECU,national,national,1994,4087.34069011974
ECU,national,national,1995,4100.68735341031
ECU,national,national,1996,4093.84154476335
ECU,national,national,1997,4192.85523208483
ECU,national,national,1998,4252.04348649475
ECU,national,national,1999,3979.19293611513
ECU,national,national,2000,3953.39879728357
ECU,national,national,2001,4049.0001889951
ECU,national,national,2002,4174.89793579965
ECU,national,national,2003,4220.21298466638
ECU,national,national,2004,4430.23717984188
ECU,national,national,2005,4589.32849203452
ECU,national,national,2006,4706.98056823816
ECU,national,national,2007,4715.30359842555
ECU,national,national,2008,4939.90215021789
ECU,national,national,2009,4909.33681705683
ECU,national,national,2010,5022.20374387205
ECU,national,national,2011,5359.45724615639
ECU,national,national,2012,5579.85624282158
ECU,national,national,2013,5893.32172683036
ECU,national,national,2014,6055.04172761485
ECU,national,national,2015,5976.1596805651
ECU,national,national,2016,5849.13587933672
ECU,national,national,2017,6104.27253521751
ECU,national,national,2018,6063.09567428953
ECU,national,national,2019,5971.38938386723
ECU,national,national,2020,5355.68933100132
ECU,national,national,2021,5836.16760887012
ECU,national,national,2022,6148.02265521212
ECU,national,national,2023,6238.15868442687
ECU,national,national,2024,6214.01444351212
ECU,national,national,2025,6277.07278314944
ECU,national,national,2026,6350.57847925273
ECU,national,national,2027,6429.12463118428
ECU,national,national,2028,6538.80255285321
ECU,national,national,2029,6652.37181038046
ECU,national,national,2030,6765.68551114995
EGY,national,national,1960,754.665127408056
EGY,national,national,1961,773.359952691562
EGY,national,national,1962,782.464128955335
EGY,national,national,1963,842.326112348388
EGY,national,national,1964,915.128632875069
EGY,national,national,1965,935.954213451495
EGY,national,national,1966,958.850656911766
EGY,national,national,1967,942.860658091527
EGY,national,national,1968,905.16466450931
EGY,national,national,1969,930.030902264785
EGY,national,national,1970,959.056055292103
EGY,national,national,1971,975.172435736887
EGY,national,national,1972,982.105208413219
EGY,national,national,1973,993.429316293112
EGY,national,national,1974,985.86207772329
EGY,national,national,1975,1048.96951157098
EGY,national,national,1976,1160.79193679355
EGY,national,national,1977,1235.69710073247
EGY,national,national,1978,1309.77615131996
EGY,national,national,1979,1335.53152120136
EGY,national,national,1980,1463.62795611095
EGY,national,national,1981,1547.6278313744
EGY,national,national,1982,1615.89142292916
EGY,national,national,1983,1685.35389339432
EGY,national,national,1984,1761.70210147643
EGY,national,national,1985,1801.07734363564
EGY,national,national,1986,1826.09484184999
EGY,national,national,1987,1858.69070198174
EGY,national,national,1988,1902.06214086463
EGY,national,national,1989,1946.99709851632
EGY,national,national,1990,1956.11904330835
EGY,national,national,1991,1959.56014744838
EGY,national,national,1992,1984.49965075951
EGY,national,national,1993,2007.4664691291
EGY,national,national,1994,2049.89682472635
EGY,national,national,1995,2104.24397658628
EGY,national,national,1996,2169.15690059724
EGY,national,national,1997,2240.97540388433
EGY,national,national,1998,2319.5746496789
EGY,national,national,1999,2410.23630052127
EGY,national,national,2000,2475.32138095869
EGY,national,national,2001,2495.25781190217
EGY,national,national,2002,2511.64299192198
EGY,national,national,2003,2549.61409490903
EGY,national,national,2004,2605.06323508472
EGY,national,national,2005,2698.66357998806
EGY,national,national,2006,2831.84485287377
EGY,national,national,2007,2977.13928824842
EGY,national,national,2008,3093.65479573867
EGY,national,national,2009,3184.470912749
EGY,national,national,2010,3228.11085679321
EGY,national,national,2011,3221.68422157462
EGY,national,national,2012,3218.68516614679
EGY,national,national,2013,3226.02042630773
EGY,national,national,2014,3271.32202824699
EGY,national,national,2015,3344.10202860174
EGY,national,national,2016,3417.06603775873
EGY,national,national,2017,3510.7746376585
EGY,national,national,2018,3634.9421486902
EGY,national,national,2019,3736.0570565965
EGY,national,national,2020,3804.09470095934
EGY,national,national,2021,3933.55143891212
EGY,national,national,2022,4070.51609950472
EGY,national,national,2023,4159.29011265969
EGY,national,national,2024,4186.67715876906
EGY,national,national,2025,4276.59673515374
EGY,national,national,2026,4386.11332115641
EGY,national,national,2027,4506.17216856474
